url,name,sku,color,description,details,images1,images2,images3,images4,images5,category0,category1,image-flag
https://ppeci.com/index.php/products/detail/high-density-pcb-male-straight-d-sub2,High Density PCB Male Straight D-Sub,DHI-26P,,"Gold Plated Pins and Contacts
 White Plastic Fillings
 180 degree Top Entry
 Tin Plated Shell with Grounding Indents",,http://ppeci.com/images/uploads/products/DHI-26P.jpg,,,,,High Den PCB Straight Type,PCB Mount Modular Jacks,"['http://ppeci.com/images/uploads/products/DHI-26P.jpg', '']"
https://ppeci.com/index.php/products/detail/high-density-pcb-male-straight-d-sub3,High Density PCB Male Straight D-Sub,DHI-15P,,"Gold Plated Pins and Contacts
 White Plastic Fillings
 180 degree Top Entry
 Tin Plated Shell with Grounding Indents",,http://ppeci.com/images/uploads/products/DHI-15P.jpg,,,,,High Den PCB Straight Type,PCB Mount Modular Jacks,"['http://ppeci.com/images/uploads/products/DHI-15P.jpg', '']"
https://ppeci.com/index.php/products/detail/ieee-1394-pcb-mount-socket,IEEE-1394 PCB Mount Socket,I3E-1394-6R-PCB,,,6 Pin Right-Angle PCB Socket,http://ppeci.com/images/uploads/products/I3E-1394-6R-PCB.jpg,,,,,IEEE-1394 PCB Socket,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/I3E-1394-6R-PCB.jpg', '']"
https://ppeci.com/index.php/products/detail/hdmi-pcb-mount-socket,HDMI PCB Mount Socket,HDI-19SR,,,"HDMI 19 Pin Female, 90 Degree, Thru Hole",http://ppeci.com/images/uploads/products/HDI-19SR%281%29.jpg,http://ppeci.com/images/uploads/products/HDI-19SR%282%29.jpg,http://ppeci.com/images/uploads/products/HDI-19SR%283%29.jpg,http://ppeci.com/images/uploads/products/HDI-19SR%28Pfnt%29.jpg,,HDMI PCB Mount Socket,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/HDI-19SR%281%29.jpg', 'http://ppeci.com/images/uploads/products/HDI-19SR%282%29.jpg', 'http://ppeci.com/images/uploads/products/HDI-19SR%283%29.jpg', 'http://ppeci.com/images/uploads/products/HDI-19SR%28Pfnt%29.jpg', '']"
https://ppeci.com/index.php/products/detail/usb-pcb-socket,USB PCB Socket,USB-PBF,,,"“B” Socket, 90 Degree",http://ppeci.com/images/uploads/products/USB-PBF.jpg,,,,,PCB Sockets & Assemblies,USB Cables & Accessories,"['http://ppeci.com/images/uploads/products/USB-PBF.jpg', '']"
https://ppeci.com/index.php/products/detail/usb-pcb-socket,USB PCB Socket,USB-PBF,,,"“B” Socket, 90 Degree",http://ppeci.com/images/uploads/products/USB-PBF.jpg,,,,,USB PCB Sockets,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/USB-PBF.jpg', '']"
https://ppeci.com/index.php/products/detail/usb-pcb-socket1,USB PCB Socket,USB-PAFX2,,,"“A” Socket, Stacked Dual, 90 Degree",http://ppeci.com/images/uploads/products/USB-PAFX2.jpg,,,,,PCB Sockets & Assemblies,USB Cables & Accessories,"['http://ppeci.com/images/uploads/products/USB-PAFX2.jpg', '']"
https://ppeci.com/index.php/products/detail/usb-pcb-socket1,USB PCB Socket,USB-PAFX2,,,"“A” Socket, Stacked Dual, 90 Degree",http://ppeci.com/images/uploads/products/USB-PAFX2.jpg,,,,,USB PCB Sockets,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/USB-PAFX2.jpg', '']"
https://ppeci.com/index.php/products/detail/usb-pcb-socket2,USB PCB Socket,USB-PAF-V,,,"“A” Socket, Vertical, 180 Degree",http://ppeci.com/images/uploads/products/USB-PAF-V.jpg,,,,,PCB Sockets & Assemblies,USB Cables & Accessories,"['http://ppeci.com/images/uploads/products/USB-PAF-V.jpg', '']"
https://ppeci.com/index.php/products/detail/usb-pcb-socket2,USB PCB Socket,USB-PAF-V,,,"“A” Socket, Vertical, 180 Degree",http://ppeci.com/images/uploads/products/USB-PAF-V.jpg,,,,,USB PCB Sockets,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/USB-PAF-V.jpg', '']"
https://ppeci.com/index.php/products/detail/usb-pcb-socket3,USB PCB Socket,USB-PAF-R,,,"“A” Socket, “Sideways,” 90 Degree",http://ppeci.com/images/uploads/products/USB-PAF-R.jpg,,,,,PCB Sockets & Assemblies,USB Cables & Accessories,"['http://ppeci.com/images/uploads/products/USB-PAF-R.jpg', '']"
https://ppeci.com/index.php/products/detail/usb-pcb-socket3,USB PCB Socket,USB-PAF-R,,,"“A” Socket, “Sideways,” 90 Degree",http://ppeci.com/images/uploads/products/USB-PAF-R.jpg,,,,,USB PCB Sockets,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/USB-PAF-R.jpg', '']"
https://ppeci.com/index.php/products/detail/usb-pcb-socket4,USB PCB Socket,USB-PAF,,,"“A” Socket, Horizontal, 90 Degree",http://ppeci.com/images/uploads/products/USB-PAF.jpg,,,,,PCB Sockets & Assemblies,USB Cables & Accessories,"['http://ppeci.com/images/uploads/products/USB-PAF.jpg', '']"
https://ppeci.com/index.php/products/detail/usb-pcb-socket4,USB PCB Socket,USB-PAF,,,"“A” Socket, Horizontal, 90 Degree",http://ppeci.com/images/uploads/products/USB-PAF.jpg,,,,,USB PCB Sockets,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/USB-PAF.jpg', '']"
https://ppeci.com/index.php/products/detail/double-shielded-mini-din-socket,Double Shielded Mini DIN Socket,MD-64000-9SS,,"90 Degree Right-Angle PCB Mount
Tin Plated Solder Post
Both Shielded and Double shielded available
Thru Hole, Suggest Hole Pattern Available",9 Pins,http://ppeci.com/images/uploads/products/MD-64000-9SS.jpg,,,,,Mini DIN Socket,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/MD-64000-9SS.jpg', '']"
https://ppeci.com/index.php/products/detail/double-shielded-mini-din-socket1,Double Shielded Mini DIN Socket,MD-64000-8SS,,"90 Degree Right-Angle PCB Mount
 Tin Plated Solder Post
 Both Shielded and Double shielded available
 Thru Hole, Suggest Hole Pattern Available",8 Pins,http://ppeci.com/images/uploads/products/MD-64000-8SS.jpg,,,,,Mini DIN Socket,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/MD-64000-8SS.jpg', '']"
https://ppeci.com/index.php/products/detail/double-shielded-mini-din-socket2,Double Shielded Mini DIN Socket,MD-64000-7SS,,"90 Degree Right-Angle PCB Mount
 Tin Plated Solder Post
 Both Shielded and Double shielded available
 Thru Hole, Suggest Hole Pattern Available",7 Pins,http://ppeci.com/images/uploads/products/MD-64000-7SS.jpg,,,,,Mini DIN Socket,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/MD-64000-7SS.jpg', '']"
https://ppeci.com/index.php/products/detail/double-shielded-mini-din-socket3,Double Shielded Mini DIN Socket,MD-64000-6SS,,"90 Degree Right-Angle PCB Mount
 Tin Plated Solder Post
 Both Shielded and Double shielded available
 Thru Hole, Suggest Hole Pattern Available",6 Pins,http://ppeci.com/images/uploads/products/MD-64000-6SS.jpg,,,,,Mini DIN Socket,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/MD-64000-6SS.jpg', '']"
https://ppeci.com/index.php/products/detail/double-shielded-mini-din-socket4,Double Shielded Mini DIN Socket,MD-64000-5SS,,"90 Degree Right-Angle PCB Mount
 Tin Plated Solder Post
 Both Shielded and Double shielded available
 Thru Hole, Suggest Hole Pattern Available",5 Pins,http://ppeci.com/images/uploads/products/MD-64000-5SS.jpg,,,,,Mini DIN Socket,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/MD-64000-5SS.jpg', '']"
https://ppeci.com/index.php/products/detail/double-shielded-mini-din-socket5,Double Shielded Mini DIN Socket,MD-64000-4SS,,"90 Degree Right-Angle PCB Mount
 Tin Plated Solder Post
 Both Shielded and Double shielded available
 Thru Hole, Suggest Hole Pattern Available",4 Pins,http://ppeci.com/images/uploads/products/MD-64000-4SS.jpg,,,,,Mini DIN Socket,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/MD-64000-4SS.jpg', '']"
https://ppeci.com/index.php/products/detail/double-shielded-mini-din-socket6,Double Shielded Mini DIN Socket,MD-64000-3SS,,"90 Degree Right-Angle PCB Mount
 Tin Plated Solder Post
 Both Shielded and Double shielded available
 Thru Hole, Suggest Hole Pattern Available",3 Pins,http://ppeci.com/images/uploads/products/MD-64000-3SS.jpg,,,,,Mini DIN Socket,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/MD-64000-3SS.jpg', '']"
https://ppeci.com/index.php/products/detail/single-shielded-mini-din-socket,Single Shielded Mini DIN Socket,MD-64000-9S,,"90 Degree Right-Angle PCB Mount
 Tin Plated Solder Post
 Both Shielded and Double shielded available
 Thru Hole, Suggest Hole Pattern Available",9 Pins,http://ppeci.com/images/uploads/products/MD-64000-9S.jpg,,,,,Mini DIN Socket,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/MD-64000-9S.jpg', '']"
https://ppeci.com/index.php/products/detail/single-shielded-mini-din-socket1,Single Shielded Mini DIN Socket,MD-64000-8S,,"90 Degree Right-Angle PCB Mount
 Tin Plated Solder Post
 Both Shielded and Double shielded available
 Thru Hole, Suggest Hole Pattern Available",8 Pins,http://ppeci.com/images/uploads/products/MD-64000-8S.jpg,,,,,Mini DIN Socket,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/MD-64000-8S.jpg', '']"
https://ppeci.com/index.php/products/detail/single-shielded-mini-din-socket2,Single Shielded Mini DIN Socket,MD-64000-7S,,"90 Degree Right-Angle PCB Mount
 Tin Plated Solder Post
 Both Shielded and Double shielded available
 Thru Hole, Suggest Hole Pattern Available",7 Pins,http://ppeci.com/images/uploads/products/MD-64000-7S.jpg,,,,,Mini DIN Socket,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/MD-64000-7S.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-right-angle-female-connector,Centronic Right-Angle Female Connector,57-50SR,,"Gold Plated Contacts
 Tin Plated Solder Tail
 Blue Plastic and Metal Shell
 Female Connectors with Bail Lock",50 Pins,http://ppeci.com/images/uploads/products/57-50SR%281%29.jpg,http://ppeci.com/images/uploads/products/57-50SR%282%29.jpg,,,,PCB Mount,Centronic Connectors,"['http://ppeci.com/images/uploads/products/57-50SR%281%29.jpg', 'http://ppeci.com/images/uploads/products/57-50SR%282%29.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-right-angle-female-connector,Centronic Right-Angle Female Connector,57-50SR,,"Gold Plated Contacts
 Tin Plated Solder Tail
 Blue Plastic and Metal Shell
 Female Connectors with Bail Lock",50 Pins,http://ppeci.com/images/uploads/products/57-50SR%281%29.jpg,http://ppeci.com/images/uploads/products/57-50SR%282%29.jpg,,,,Centronic Right-Angle,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/57-50SR%281%29.jpg', 'http://ppeci.com/images/uploads/products/57-50SR%282%29.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-right-angle-female-connector1,Centronic Right-Angle Female Connector,57-36SR,,"Gold Plated Contacts
  Tin Plated Solder Tail
  Blue Plastic and Metal Shell
  Female Connectors with Bail Lock",36 Pins,http://ppeci.com/images/uploads/products/57-36SR%281%29.jpg,http://ppeci.com/images/uploads/products/57-36SR%282%29.jpg,,,,PCB Mount,Centronic Connectors,"['http://ppeci.com/images/uploads/products/57-36SR%281%29.jpg', 'http://ppeci.com/images/uploads/products/57-36SR%282%29.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-right-angle-female-connector1,Centronic Right-Angle Female Connector,57-36SR,,"Gold Plated Contacts
  Tin Plated Solder Tail
  Blue Plastic and Metal Shell
  Female Connectors with Bail Lock",36 Pins,http://ppeci.com/images/uploads/products/57-36SR%281%29.jpg,http://ppeci.com/images/uploads/products/57-36SR%282%29.jpg,,,,Centronic Right-Angle,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/57-36SR%281%29.jpg', 'http://ppeci.com/images/uploads/products/57-36SR%282%29.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-right-angle-female-connector2,Centronic Right-Angle Female Connector,57-24SR,,"Gold Plated Contacts
  Tin Plated Solder Tail
  Blue Plastic and Metal Shell
  Female Connectors with Bail Lock",24 Pins,http://ppeci.com/images/uploads/products/57-24SR%281%29.jpg,http://ppeci.com/images/uploads/products/57-24SR%282%29.jpg,,,,PCB Mount,Centronic Connectors,"['http://ppeci.com/images/uploads/products/57-24SR%281%29.jpg', 'http://ppeci.com/images/uploads/products/57-24SR%282%29.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-right-angle-female-connector2,Centronic Right-Angle Female Connector,57-24SR,,"Gold Plated Contacts
  Tin Plated Solder Tail
  Blue Plastic and Metal Shell
  Female Connectors with Bail Lock",24 Pins,http://ppeci.com/images/uploads/products/57-24SR%281%29.jpg,http://ppeci.com/images/uploads/products/57-24SR%282%29.jpg,,,,Centronic Right-Angle,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/57-24SR%281%29.jpg', 'http://ppeci.com/images/uploads/products/57-24SR%282%29.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-right-angle-female-connector3,Centronic Right-Angle Female Connector,57-14SR,,"Gold Plated Contacts
  Tin Plated Solder Tail
  Blue Plastic and Metal Shell
  Female Connectors with Bail Lock",14 Pins,http://ppeci.com/images/uploads/products/57-14SR%281%29.jpg,http://ppeci.com/images/uploads/products/57-14SR%282%29.jpg,,,,PCB Mount,Centronic Connectors,"['http://ppeci.com/images/uploads/products/57-14SR%281%29.jpg', 'http://ppeci.com/images/uploads/products/57-14SR%282%29.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-right-angle-female-connector3,Centronic Right-Angle Female Connector,57-14SR,,"Gold Plated Contacts
  Tin Plated Solder Tail
  Blue Plastic and Metal Shell
  Female Connectors with Bail Lock",14 Pins,http://ppeci.com/images/uploads/products/57-14SR%281%29.jpg,http://ppeci.com/images/uploads/products/57-14SR%282%29.jpg,,,,Centronic Right-Angle,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/57-14SR%281%29.jpg', 'http://ppeci.com/images/uploads/products/57-14SR%282%29.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-right-angle-male-connector,Centronic Right-Angle Male Connector,57-50PR,,"Gold Plated Contacts
  Tin Plated Solder Tail
  Blue Plastic and Metal Shell
  Female Connectors with Bail Lock",50 Pins,http://ppeci.com/images/uploads/products/57-50PR%281%29.jpg,http://ppeci.com/images/uploads/products/57-50PR%282%29.jpg,,,,PCB Mount,Centronic Connectors,"['http://ppeci.com/images/uploads/products/57-50PR%281%29.jpg', 'http://ppeci.com/images/uploads/products/57-50PR%282%29.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-right-angle-male-connector,Centronic Right-Angle Male Connector,57-50PR,,"Gold Plated Contacts
  Tin Plated Solder Tail
  Blue Plastic and Metal Shell
  Female Connectors with Bail Lock",50 Pins,http://ppeci.com/images/uploads/products/57-50PR%281%29.jpg,http://ppeci.com/images/uploads/products/57-50PR%282%29.jpg,,,,Centronic Right-Angle,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/57-50PR%281%29.jpg', 'http://ppeci.com/images/uploads/products/57-50PR%282%29.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-right-angle-male-connector1,Centronic Right-Angle Male Connector,57-36PR,,"Gold Plated Contacts
  Tin Plated Solder Tail
  Blue Plastic and Metal Shell
  Female Connectors with Bail Lock",36 Pins,http://ppeci.com/images/uploads/products/57-36PR%281%29.jpg,http://ppeci.com/images/uploads/products/57-36PR%282%29.jpg,,,,PCB Mount,Centronic Connectors,"['http://ppeci.com/images/uploads/products/57-36PR%281%29.jpg', 'http://ppeci.com/images/uploads/products/57-36PR%282%29.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-right-angle-male-connector1,Centronic Right-Angle Male Connector,57-36PR,,"Gold Plated Contacts
  Tin Plated Solder Tail
  Blue Plastic and Metal Shell
  Female Connectors with Bail Lock",36 Pins,http://ppeci.com/images/uploads/products/57-36PR%281%29.jpg,http://ppeci.com/images/uploads/products/57-36PR%282%29.jpg,,,,Centronic Right-Angle,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/57-36PR%281%29.jpg', 'http://ppeci.com/images/uploads/products/57-36PR%282%29.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-right-angle-male-connector2,Centronic Right-Angle Male Connector,57-14PR,,"Gold Plated Contacts
  Tin Plated Solder Tail
  Blue Plastic and Metal Shell
  Female Connectors with Bail Lock",14 Pins,http://ppeci.com/images/uploads/products/57-14PR%281%29.jpg,http://ppeci.com/images/uploads/products/57-14PR%282%29.jpg,,,,PCB Mount,Centronic Connectors,"['http://ppeci.com/images/uploads/products/57-14PR%281%29.jpg', 'http://ppeci.com/images/uploads/products/57-14PR%282%29.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-right-angle-male-connector2,Centronic Right-Angle Male Connector,57-14PR,,"Gold Plated Contacts
  Tin Plated Solder Tail
  Blue Plastic and Metal Shell
  Female Connectors with Bail Lock",14 Pins,http://ppeci.com/images/uploads/products/57-14PR%281%29.jpg,http://ppeci.com/images/uploads/products/57-14PR%282%29.jpg,,,,Centronic Right-Angle,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/57-14PR%281%29.jpg', 'http://ppeci.com/images/uploads/products/57-14PR%282%29.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-straight-female-connector,Centronic Straight Female Connector,57-20500PCB,,"Gold Plated Contacts
  PBT Insulator
  180 Top Entry
  Tin Plated Shell, PCB Pins
  Female Bail Lock on Female Connectors Only",50 Pins,http://ppeci.com/images/uploads/products/57-20500PCB.jpg,,,,,PCB Mount,Centronic Connectors,"['http://ppeci.com/images/uploads/products/57-20500PCB.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-straight-female-connector,Centronic Straight Female Connector,57-20500PCB,,"Gold Plated Contacts
  PBT Insulator
  180 Top Entry
  Tin Plated Shell, PCB Pins
  Female Bail Lock on Female Connectors Only",50 Pins,http://ppeci.com/images/uploads/products/57-20500PCB.jpg,,,,,Centronic Straight (180),PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/57-20500PCB.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-straight-female-connector1,Centronic Straight Female Connector,57-20360PCB,,"Gold Plated Contacts
  PBT Insulator
  180 Top Entry
  Tin Plated Shell, PCB Pins
  Female Bail Lock on Female Connectors Only",36 Pins,http://ppeci.com/images/uploads/products/57-20360PCB.jpg,,,,,PCB Mount,Centronic Connectors,"['http://ppeci.com/images/uploads/products/57-20360PCB.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-straight-female-connector1,Centronic Straight Female Connector,57-20360PCB,,"Gold Plated Contacts
  PBT Insulator
  180 Top Entry
  Tin Plated Shell, PCB Pins
  Female Bail Lock on Female Connectors Only",36 Pins,http://ppeci.com/images/uploads/products/57-20360PCB.jpg,,,,,Centronic Straight (180),PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/57-20360PCB.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-straight-female-connector2,Centronic Straight Female Connector,57-20240PCB,,"Gold Plated Contacts
  PBT Insulator
  180 Top Entry
  Tin Plated Shell, PCB Pins
  Female Bail Lock on Female Connectors Only",24 Pins,http://ppeci.com/images/uploads/products/57-20240PCB.jpg,,,,,PCB Mount,Centronic Connectors,"['http://ppeci.com/images/uploads/products/57-20240PCB.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-straight-female-connector2,Centronic Straight Female Connector,57-20240PCB,,"Gold Plated Contacts
  PBT Insulator
  180 Top Entry
  Tin Plated Shell, PCB Pins
  Female Bail Lock on Female Connectors Only",24 Pins,http://ppeci.com/images/uploads/products/57-20240PCB.jpg,,,,,Centronic Straight (180),PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/57-20240PCB.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-straight-female-connector3,Centronic Straight Female Connector,57-20140PCB,,"Gold Plated Contacts
  PBT Insulator
  180 Top Entry
  Tin Plated Shell, PCB Pins
  Female Bail Lock on Female Connectors Only",14 Pins,http://ppeci.com/images/uploads/products/57-20140PCB.jpg,,,,,Centronic Straight (180),PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/57-20140PCB.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-straight-female-no-bail-lock-connector,Centronic Straight Female No Bail Lock Connector,57-20240PCB-N,,"Gold Plated Contacts
  PBT Insulator
  180 Top Entry
  Tin Plated Shell, PCB Pins
  Female Bail Lock on Female Connectors Only",24 Pins,http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Centronic Straight (180),PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-straight-female-no-bail-lock-connector1,Centronic Straight Female No Bail Lock Connector,57-20500PCB-N,,"Gold Plated Contacts
 PBT Insulator
 180 Top Entry
 Tin Plated Shell, PCB Pins
 Female Bail Lock on Female Connectors Only",50 Pins,http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Centronic Straight (180),PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-straight-female-no-bail-lock-connector2,Centronic Straight Female No Bail Lock Connector,57-20140PCB-N,,"Gold Plated Contacts
 PBT Insulator
 180 Top Entry
 Tin Plated Shell, PCB Pins
 Female Bail Lock on Female Connectors Only",14 Pins,http://ppeci.com/images/uploads/products/ICS_400.jpg,,,,,Centronic Straight (180),PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/ICS_400.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-straight-male-connector,Centronic Straight Male Connector,57-10500PCB,,"Gold Plated Contacts
  PBT Insulator
  180 Top Entry
  Tin Plated Shell, PCB Pins
  Female Bail Lock on Female Connectors Only",50 Pins,http://ppeci.com/images/uploads/products/57-10500PCB.jpg,,,,,Centronic Straight (180),PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/57-10500PCB.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-straight-male-connector1,Centronic Straight Male Connector,57-10360PCB,,"Gold Plated Contacts
  PBT Insulator
  180 Top Entry
  Tin Plated Shell, PCB Pins
  Female Bail Lock on Female Connectors Only",36 Pins,http://ppeci.com/images/uploads/products/57-10360PCB.jpg,,,,,Centronic Straight (180),PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/57-10360PCB.jpg', '']"
https://ppeci.com/index.php/products/detail/centronic-straight-male-connector2,Centronic Straight Male Connector,57-10240PCB,,"Gold Plated Contacts
  PBT Insulator
  180 Top Entry
  Tin Plated Shell, PCB Pins
  Female Bail Lock on Female Connectors Only",24 Pins,http://ppeci.com/images/uploads/products/57-10240PCB.jpg,,,,,Centronic Straight (180),PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/57-10240PCB.jpg', '']"
https://ppeci.com/index.php/products/detail/bnc-pcb-mount-180-deg-highprofile-adaptor,BNC PCB Mount 180 Deg High Profile Adaptor,BNC-3879H,,,​Right-Angle High Profile H: 13.1mm (Reference),http://ppeci.com/images/uploads/products/BNC-3879H.jpg,,,,,BNC PCB Connectors,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/BNC-3879H.jpg', '']"
https://ppeci.com/index.php/products/detail/bnc-pcb-mount-180-deg-low-profile-adaptor,BNC PCB Mount 180 Deg Low Profile Adaptor,BNC-3878,,,,http://ppeci.com/images/uploads/products/BNC-3878.jpg,,,,,BNC PCB Connectors,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/BNC-3878.jpg', '']"
https://ppeci.com/index.php/products/detail/bnc-pcb-mount-90-deg-adaptor,BNC PCB Mount 90 Deg Adaptor,BNC-3879L,,,​Right-Angle Low Profile H:15.6mm (Reference),http://ppeci.com/images/uploads/products/BNC-3879L.jpg,,,,,BNC PCB Connectors,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/BNC-3879L.jpg', '']"
https://ppeci.com/index.php/products/detail/tnc-pcb-mount-jack-180-degree,"TNC PCB Mount Jack, 180 Degree",TNC-3478,,,,http://ppeci.com/images/uploads/products/TNC-3478.jpg,,,,,TNC PCB Connectors,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/TNC-3478.jpg', '']"
https://ppeci.com/index.php/products/detail/tnc-pcb-mount-jack-right-angle-low-profile,"TNC PCB Mount Jack, Right-Angle, Low Profile",TNC-3479L,,,,http://ppeci.com/images/uploads/products/TNC-3479L.jpg,,,,,TNC PCB Connectors,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/TNC-3479L.jpg', '']"
https://ppeci.com/index.php/products/detail/mmcx-pcb-edge-card-jack,MMCX PCB Edge Card Jack,MMC-2191,Gold,"​MMCX Series is a 6 Ghz 50W Coaxial Interconnect System and aims to
 meet the expanding needs of Surface Mount Coaxial Interconnect Systems
 as well as the Conventional Connector Styles for Flexible and semi-rigid
 cables. Ideal for those applications which use surface mount techniques
 and smaller packaging. For example, PCMCIA Cards for Wireless LAN
 (WLAN) and Wireless Point-of-Sale (POS), Cellular Phone base stations
 and Global Positioning Systems (GPS).",,http://ppeci.com/images/uploads/products/MMC-2191.jpg,,,,,Microwave RF,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/MMC-2191.jpg', '']"
https://ppeci.com/index.php/products/detail/sma-pc-board-right-angle-jack,SMA PC Board Right-Angle Jack,SMA-2779,,,,http://ppeci.com/images/uploads/products/SMA-2779.jpg,,,,,Microwave RF,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/SMA-2779.jpg', '']"
https://ppeci.com/index.php/products/detail/sma-pc-board-straight-jack,SMA PC Board Straight Jack,SMA-2770,,,,http://ppeci.com/images/uploads/products/SMA-2770.jpg,,,,,Microwave RF,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/SMA-2770.jpg', '']"
https://ppeci.com/index.php/products/detail/smb-pc-board-jack-nickel,"SMB PC Board Jack, Nickel",SMB-2870N,Nickel,"​Electrical Properties
  Impedence:50
  Freq. Range: SMB: 0-4 Ghz, SMC: 0-10 Ghz
  Voltage Rating: RG-58 Group:335V Peak; RG-174, 316 Group: 250V Peak
  Contact Resistance: Center: 6.0mOhm Max, Body: 2.0mOhm Max
  Insulation Resistance: 1000 MegaOhm min.
  Material Properties
  Body: Brass with Gold Overplate
  Contact: Male: Brass with 30u” Gold Finish, Female: Beryllium Copper with 30u” Gold Finish
  Insulator: PTFE (Teflon)
  Gasket: Silicone Rubber
  Crimp Ferrule: Seamless Copper Tubing Alloy with Gold Finish.",​Nickel Plated,http://ppeci.com/images/uploads/products/SMB-2870N.jpg,,,,,Microwave RF,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/SMB-2870N.jpg', '']"
https://ppeci.com/index.php/products/detail/smb-pc-board-jack-right-angle,"SMB PC Board Jack, Right-Angle",SMB-2879,Gold,"​Electrical Properties
  Impedence:50
  Freq. Range: SMB: 0-4 Ghz, SMC: 0-10 Ghz
  Voltage Rating: RG-58 Group:335V Peak; RG-174, 316 Group: 250V Peak
  Contact Resistance: Center: 6.0mOhm Max, Body: 2.0mOhm Max
  Insulation Resistance: 1000 MegaOhm min.
  Material Properties
  Body: Brass with Gold Overplate
  Contact: Male: Brass with 30u” Gold Finish, Female: Beryllium Copper with 30u” Gold Finish
  Insulator: PTFE (Teflon)
  Gasket: Silicone Rubber
  Crimp Ferrule: Seamless Copper Tubing Alloy with Gold Finish.",​Right-Angle Jack,http://ppeci.com/images/uploads/products/SMB-2879.jpg,,,,,Microwave RF,PCB Mount Connectors,"['http://ppeci.com/images/uploads/products/SMB-2879.jpg', '']"
